,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,Deck_enc,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,CryoSleep,VIP,S,TotalSpendings
3818,20.0,719.0,0.0,10.0,0.0,0.0,False,1,5,0,0,0,0,0,0,0,730.0
3819,50.0,451.0,132.0,195.0,31.0,0.0,False,1,6,0,0,0,0,0,0,0,810.0
3820,22.0,0.0,0.0,0.0,0.0,0.0,False,1,4,0,1,0,1,0,0,0,1.0
3821,21.0,0.0,6190.0,1828.0,7.0,35.0,True,1,2,1,0,0,1,0,0,1,8061.0
3822,26.0,0.0,1549.0,0.0,0.0,766.0,True,1,3,1,0,0,1,0,0,1,2316.0
3823,36.0,0.0,2177.0,0.0,1097.0,144.0,True,1,0,1,0,0,1,0,0,1,3419.0
3824,46.0,227.0,0.0,1546.0,3.0,2.0,True,1,3,0,1,0,1,0,0,1,1779.0
3825,26.0,0.0,586.0,1.0,0.0,58.0,True,1,5,0,0,0,1,0,0,1,646.0
3826,24.0,0.0,20.0,0.0,14.0,659.0,False,1,5,0,0,0,1,0,0,0,694.0
3827,14.0,834.0,1080.0,3.0,183.0,208.0,False,1,6,0,0,0,0,0,0,0,2309.0
3828,46.0,949.0,0.0,128.0,3.0,41.0,True,1,5,0,1,0,1,0,0,0,1122.0
3829,15.0,0.0,840.0,123.0,0.0,20.0,False,1,4,0,0,0,1,0,0,0,984.0
3830,30.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,0,1.0
3831,31.0,224.687617481203,458.07720329024676,173.72916912197996,311.1387779083431,304.8547912992357,True,1,6,0,0,0,1,1,0,0,1473.4875591010086
3832,38.0,1100.0,43.0,163.0,3.0,0.0,False,1,5,0,1,0,1,0,0,1,1310.0
3833,48.0,0.0,0.0,0.0,0.0,0.0,True,1,1,1,0,0,1,1,0,0,1.0
3834,31.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,0,1.0
3835,41.0,1025.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,0,0,0,1026.0
3836,43.0,0.0,831.0,78.0,0.0,0.0,True,1,6,0,0,0,1,0,0,1,910.0
3837,23.0,0.0,0.0,489.0,5.0,276.0,False,1,6,0,0,0,1,0,0,1,771.0
3838,48.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,0,1,0,1,2.0
3839,47.0,27.0,2651.0,538.0,18.0,0.0,True,2,1,1,0,0,1,0,0,1,3236.0
3840,19.0,169.0,399.0,170.2887323943662,97.0,0.0,True,1,5,0,0,0,1,0,0,0,836.2887323943662
3841,25.0,0.0,38.0,0.0,847.0,112.0,False,1,4,0,0,0,1,0,0,0,998.0
3842,28.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,1,1.0
3843,16.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,0,1,0,0,2.0
3844,45.0,0.0,2524.0,0.0,166.0,1.0,True,2,1,1,0,0,1,0,0,0,2693.0
3845,31.0,0.0,0.0,0.0,0.0,0.0,True,1,4,0,1,0,1,1,0,1,1.0
3846,19.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,1,0,1,0,1,1.0
3847,21.0,40.0,0.0,736.0,0.0,0.0,True,1,5,0,0,0,1,0,0,1,777.0
3848,31.0,224.687617481203,458.07720329024676,173.72916912197996,311.1387779083431,304.8547912992357,False,1,6,0,0,1,0,1,0,1,1473.4875591010086
3849,22.0,0.0,0.0,188.34982332155477,0.0,0.0,True,1,6,0,0,1,0,1,0,0,189.34982332155477
3850,23.0,0.0,0.0,0.0,0.0,229.08510638297875,True,1,1,1,0,0,1,0,0,0,230.08510638297875
3851,54.0,111.0,0.0,1144.0,8.0,23.0,False,3,5,0,1,0,1,0,1,0,1289.0
3852,0.0,0.0,0.0,0.0,0.0,0.0,True,3,5,0,1,0,1,0,0,0,3.0
3853,4.0,0.0,0.0,0.0,0.0,0.0,True,3,5,0,1,0,1,1,0,0,3.0
3854,23.0,15.0,1.0,777.0,3.0,3.0,False,1,5,0,0,0,1,0,0,0,800.0
3855,19.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,1,0,1,1,0,0,1.0
3856,34.0,0.0,0.0,0.0,321.71830985915494,0.0,True,1,2,1,0,0,1,1,0,1,322.71830985915494
3857,18.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,0,1,0,0,1.0
3858,40.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,0,1.0
3859,58.0,850.0,0.0,22.0,1493.0,0.0,False,1,5,0,1,0,1,0,0,1,2366.0
3860,39.0,664.0,0.0,0.0,40.0,0.0,False,1,5,0,0,0,0,0,0,1,705.0
3861,23.0,40.0,15.0,30.0,0.0,637.0,False,1,5,0,0,1,0,0,0,0,723.0
3862,11.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,0,0,0,1.0
3863,43.0,0.0,0.0,240.19354838709677,0.0,0.0,True,1,2,1,0,0,1,1,0,1,241.19354838709677
3864,29.0,0.0,0.0,0.0,0.0,0.0,False,1,4,0,1,0,1,1,0,0,1.0
3865,36.0,19.0,476.0,0.0,5.0,290.0,False,1,4,0,0,0,1,0,0,0,791.0
3866,13.0,16.0,0.0,87.0,544.0,0.0,False,1,5,0,0,1,0,0,0,0,648.0
3867,54.0,0.0,637.5396825396825,0.0,3200.0,0.0,True,2,2,1,0,0,1,0,0,1,3839.5396825396824
3868,45.0,0.0,0.0,0.0,0.0,0.0,True,2,2,1,0,0,1,1,0,1,2.0
3869,33.0,252.75,0.0,589.0,2.0,255.0,True,1,6,0,0,0,0,0,0,0,1099.75
3870,46.0,0.0,1029.0,0.0,0.0,0.0,True,1,5,0,0,0,1,0,0,1,1030.0
3871,15.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,0,1,0,0,1.0
3872,35.0,89.0,0.0,0.0,545.0,0.0,False,1,5,0,0,0,1,0,0,0,635.0
3873,23.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,1,1.0
3874,15.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,0,1,0,0,1.0
3875,27.0,0.0,0.0,580.0,211.0,0.0,False,1,4,0,0,0,1,0,0,1,792.0
3876,15.0,193.73026315789474,2.0,15.0,5.0,842.0,False,1,5,0,0,0,1,0,0,1,1058.7302631578948
3877,27.0,661.0,671.7028112449799,991.0,46.0,0.0,True,1,5,0,1,0,1,0,1,1,2370.70281124498
3878,16.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,0,1,0,1,1.0
3879,37.0,246.0,0.0,703.0,5.0,0.0,True,1,6,0,0,0,1,0,0,0,955.0
3880,45.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,0,1,0,0,2.0
3881,58.0,0.0,279.0,3627.0,122.0,30.0,True,2,1,1,0,0,0,0,1,0,4060.0
3882,31.0,224.687617481203,458.07720329024676,173.72916912197996,311.1387779083431,304.8547912992357,False,1,6,0,0,1,0,0,0,0,1473.4875591010086
3883,38.0,0.0,18.0,30.0,0.0,832.0,False,2,5,0,0,0,1,0,0,0,882.0
3884,28.0,0.0,241.0,6.0,0.0,542.0,False,2,4,0,0,0,1,0,0,0,791.0
3885,47.0,0.0,0.0,0.0,0.0,0.0,True,2,3,1,0,0,1,1,0,0,2.0
3886,41.0,0.0,1562.0,0.0,2.0,16.0,True,2,3,1,0,0,1,0,0,0,1582.0
3887,28.0,201.1930501930502,0.0,0.0,0.0,0.0,True,1,1,1,0,0,1,1,0,0,202.1930501930502
3888,23.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,0,1.0
3889,24.0,0.0,0.0,0.0,0.0,0.0,True,7,5,0,1,0,1,1,0,0,7.0
3890,58.0,12.0,0.0,186.0,2436.0,4.0,False,7,5,0,1,0,1,0,0,0,2645.0
3891,36.0,0.0,0.0,0.0,0.0,0.0,True,7,5,0,1,0,1,1,0,0,7.0
3892,24.0,1363.0,0.0,50.0,0.0,0.0,False,7,5,0,1,0,0,0,0,0,1420.0
3893,56.0,128.0,0.0,959.0,0.0,42.0,False,7,5,0,1,0,1,0,0,0,1136.0
3894,15.0,0.0,0.0,0.0,0.0,0.0,True,7,5,0,1,0,1,1,0,0,7.0
3895,19.0,154.0,170.0,2074.0,0.0,0.0,True,7,3,0,1,0,1,0,0,0,2405.0
3896,27.0,0.0,0.0,0.0,658.0,133.0,False,1,4,0,0,0,1,0,0,0,792.0
3897,47.0,59.0,1.0,327.0,557.0,0.0,False,1,5,0,0,0,1,0,0,0,945.0
3898,37.0,0.0,89.0,15.0,20.0,592.0,False,1,5,0,0,0,0,0,0,0,717.0
3899,39.0,0.0,0.0,0.0,0.0,0.0,True,7,5,0,1,0,1,1,0,0,7.0
3900,20.0,0.0,0.0,0.0,0.0,0.0,True,7,5,0,1,0,1,1,0,0,7.0
3901,20.0,760.0,0.0,742.0,352.0,0.0,True,7,5,0,1,0,1,0,0,0,1861.0
3902,38.0,490.0,663.0,358.0,855.0,0.0,False,7,5,0,1,0,1,0,0,0,2373.0
3903,46.0,247.0,0.0,418.0,480.0,36.0,False,7,3,0,1,0,1,0,0,0,1188.0
3904,13.0,0.0,0.0,0.0,0.0,0.0,True,7,5,0,1,0,1,1,0,0,7.0
3905,24.0,612.0,326.0,46.0,87.0,0.0,True,7,5,0,1,0,0,0,0,0,1078.0
3906,32.0,0.0,0.0,0.0,0.0,0.0,True,3,1,1,0,0,1,1,0,1,3.0
3907,41.0,224.687617481203,458.07720329024676,173.72916912197996,311.1387779083431,304.8547912992357,True,3,1,1,0,0,0,1,0,1,1475.4875591010086
3908,44.0,36.0,588.0,0.0,1675.0,3597.0,False,3,1,1,0,0,0,0,0,1,5899.0
3909,19.0,0.0,0.0,4.0,6.0,773.0,False,1,6,0,0,0,1,0,0,0,784.0
3910,30.0,0.0,1172.0,183.0,91.0,0.0,True,2,0,1,0,0,1,0,1,1,1448.0
3911,23.0,0.0,0.0,0.0,0.0,0.0,True,2,0,1,0,0,1,1,0,1,2.0
3912,4.0,0.0,0.0,0.0,0.0,0.0,True,6,2,1,0,0,1,0,0,0,6.0
3913,0.0,0.0,0.0,0.0,0.0,0.0,True,6,2,1,0,0,1,0,0,0,6.0
3914,17.0,0.0,0.0,0.0,0.0,0.0,True,6,2,1,0,0,1,1,0,0,6.0
3915,44.0,0.0,0.0,0.0,0.0,0.0,True,6,2,1,0,0,1,1,0,0,6.0
3916,31.0,2.0,8747.0,0.0,4840.0,14485.0,False,6,2,1,0,0,0,0,0,0,28080.0
3917,41.0,0.0,9463.0,0.0,1022.0,1562.0,True,6,2,1,0,0,0,0,1,0,12053.0
3918,33.0,0.0,2020.0,0.0,1817.0,182.0,False,3,0,1,0,0,0,0,0,1,4022.0
3919,43.0,0.0,124.0,0.0,3975.0,186.0,False,3,0,1,0,0,1,0,0,1,4288.0
3920,43.0,0.0,3172.0,0.0,26.0,4376.0,False,3,0,1,0,0,0,0,1,1,7577.0
3921,36.0,1367.0,108.0,249.71764705882353,0.0,77.0,False,1,5,0,0,0,1,0,0,1,1802.7176470588236
3922,19.0,558.0,0.0,353.0,0.0,8.0,False,1,5,0,0,0,0,0,0,0,920.0
3923,24.0,0.0,1725.0,0.0,0.0,0.0,True,1,6,0,0,0,1,0,0,0,1726.0
3924,17.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,0,1,0,1,1.0
3925,23.0,1277.0,84.0,0.0,240.0,598.0,True,1,5,0,0,0,1,0,0,0,2200.0
3926,17.0,558.0,0.0,3.0,0.0,1226.0,False,1,6,0,0,0,0,0,0,1,1788.0
3927,18.0,950.0,1.0,236.0,754.0,0.0,False,1,3,0,1,0,1,0,0,1,1942.0
3928,34.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,0,1,0,0,1.0
3929,13.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,1,1.0
3930,66.0,610.0,2549.0,0.0,17.0,0.0,True,3,5,0,0,0,1,0,0,1,3179.0
3931,27.0,0.0,867.0,0.0,128.0,363.0,True,3,5,0,0,0,1,0,0,1,1361.0
3932,19.0,1620.0,0.0,4.0,0.0,82.0,False,3,6,0,0,0,1,0,0,1,1709.0
3933,55.0,0.0,198.0,703.0,1.0,0.0,True,1,5,0,0,0,1,0,0,1,903.0
3934,40.0,0.0,0.0,1.0,293.0,667.0,False,1,3,0,1,0,1,0,0,0,962.0
3935,23.0,0.0,0.0,0.0,0.0,0.0,True,3,6,0,0,1,0,1,0,0,3.0
3936,7.0,0.0,0.0,0.0,0.0,0.0,False,3,6,0,0,0,1,0,0,0,3.0
3937,12.0,0.0,0.0,0.0,0.0,0.0,True,3,6,0,0,0,1,1,0,0,3.0
3938,37.0,0.0,886.0,0.0,58.0,441.0,False,1,5,0,0,0,1,0,0,1,1386.0
3939,22.0,0.0,13.0,524.0,7.0,0.0,False,1,5,0,0,0,1,0,0,0,545.0
3940,25.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,1,1,0,1,2.0
3941,46.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,0,1,0,1,2.0
3942,37.0,326.0,0.0,455.0,2.0,0.0,False,1,3,0,1,0,0,0,0,0,784.0
3943,50.0,0.0,0.0,0.0,0.0,0.0,True,2,2,1,0,0,0,1,0,1,2.0
3944,28.0,0.0,0.0,0.0,0.0,0.0,True,2,2,1,0,0,0,1,0,1,2.0
3945,26.0,0.0,0.0,0.0,0.0,0.0,True,1,2,1,0,0,1,1,0,0,1.0
3946,28.0,0.0,0.0,0.0,306.588679245283,0.0,True,1,6,0,0,0,1,1,0,1,307.588679245283
3947,23.0,4.0,157.0,142.0,202.6192170818505,196.0,False,1,6,0,0,1,0,0,0,1,702.6192170818505
3948,23.0,3.0,343.0,0.0,4280.0,0.0,False,1,4,1,0,0,1,0,0,0,4627.0
3949,34.0,992.0,0.0,14.0,0.0,0.0,False,1,3,0,1,0,1,0,1,0,1007.0
3950,65.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,1,1,0,0,2.0
3951,20.0,0.0,0.0,0.0,0.0,0.0,True,2,1,1,0,0,1,1,0,0,2.0
3952,29.0,0.0,0.0,0.0,0.0,0.0,True,2,5,0,1,0,1,1,0,0,2.0
3953,30.0,176.0,0.0,2310.0,0.0,458.38674033149175,True,2,5,0,1,0,1,0,0,0,2946.3867403314916
3954,3.0,0.0,0.0,0.0,0.0,0.0,True,3,5,0,1,0,1,1,0,0,3.0
3955,40.0,1268.0,0.0,0.0,0.0,0.0,False,3,5,0,1,0,1,0,0,0,1271.0
3956,32.0,1331.0,416.0,0.0,665.0,64.0,False,3,5,0,1,0,1,0,0,0,2479.0
3957,31.0,553.0,224.0,9.0,1.0,0.0,False,1,4,0,0,0,1,0,0,0,788.0
3958,13.0,27.0,81.0,1080.0,0.0,0.0,True,1,5,0,0,0,1,0,0,0,1189.0
3959,29.0,37.0,0.0,167.0,608.0,0.0,False,2,6,0,0,0,1,0,0,0,814.0
3960,28.0,0.0,53.0,0.0,732.0,6.0,False,2,4,0,0,0,1,0,0,0,793.0
3961,19.0,1184.0,88.0,0.0,0.0,334.0,True,2,5,0,1,0,0,0,0,1,1608.0
3962,24.0,469.0,0.0,179.65714285714287,196.0,0.0,True,2,4,0,1,0,0,0,0,1,846.6571428571428
3963,22.0,0.0,0.0,0.0,0.0,0.0,False,1,4,0,1,0,1,1,0,0,1.0
3964,13.0,406.0,0.0,1670.0,0.0,427.0,False,1,5,0,0,0,0,0,0,0,2504.0
3965,21.0,0.0,0.0,23.0,820.0,22.0,False,1,5,0,0,0,1,0,0,0,866.0
3966,24.0,0.0,0.0,1435.0,10.0,0.0,True,1,5,0,0,0,0,0,0,1,1446.0
3967,47.0,0.0,4983.0,0.0,173.0,43.0,True,1,1,1,0,0,1,0,0,1,5200.0
3968,27.0,0.0,144.0,76.0,184.0,3932.0,False,1,1,1,0,0,1,0,0,0,4337.0
3969,18.0,0.0,0.0,774.0,0.0,13.0,True,1,4,0,0,0,1,0,0,1,788.0
3970,36.0,0.0,0.0,0.0,0.0,0.0,True,1,1,1,0,0,0,1,0,1,1.0
3971,68.0,0.0,1.0,223.0,580.0,0.0,False,1,5,0,0,0,1,0,0,0,805.0
3972,31.0,0.0,0.0,0.0,0.0,0.0,True,1,2,1,0,0,1,0,0,1,1.0
3973,28.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,0,1.0
3974,36.0,3002.0,21.0,150.0,0.0,0.0,False,1,3,0,1,0,1,0,0,1,3174.0
3975,17.0,0.0,628.0,0.0,66.0,449.0,True,1,5,0,0,0,1,0,0,1,1144.0
3976,13.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,1,1.0
3977,30.0,0.0,10.0,0.0,3840.0,329.0,False,1,6,0,0,0,1,0,0,0,4180.0
3978,58.0,0.0,2946.0,0.0,101.0,387.0,True,3,1,1,0,0,1,0,0,1,3437.0
3979,43.0,0.0,0.0,0.0,0.0,0.0,True,3,1,1,0,0,1,1,0,1,3.0
3980,20.0,354.0,1546.0,323.0,284.0,315.0,True,3,1,1,0,0,0,0,0,1,2825.0
3981,29.0,715.0,0.0,203.9406392694064,698.0,106.0,False,1,5,0,0,0,1,0,0,0,1723.9406392694063
3982,15.0,156.0,1.0,1132.0,192.0,33.0,True,1,5,0,0,0,1,0,0,1,1515.0
3983,30.0,488.0,0.0,242.0,0.0,79.0,False,1,6,0,0,0,1,0,0,0,810.0
3984,33.0,5493.0,9401.0,23.0,3013.0,303.0,False,3,1,1,0,0,0,0,0,0,18236.0
3985,25.0,0.0,0.0,0.0,0.0,0.0,True,3,1,1,0,0,1,1,0,0,3.0
3986,62.0,0.0,22.0,0.0,3314.0,22.0,False,3,1,1,0,0,1,0,0,0,3361.0
3987,41.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,1,0,1,0,0,1.0
3988,27.0,6.0,0.0,0.0,768.0,1141.0,False,8,5,0,0,0,1,0,0,0,1923.0
3989,18.0,0.0,0.0,0.0,0.0,0.0,False,8,6,0,0,0,1,1,0,0,8.0
3990,27.0,0.0,0.0,0.0,0.0,0.0,True,8,6,0,0,0,1,1,0,0,8.0
3991,19.0,571.0,0.0,0.0,97.0,813.0,True,8,5,0,0,0,1,0,0,0,1489.0
3992,37.0,0.0,0.0,115.0,671.0,0.0,False,8,6,0,0,0,1,0,0,0,794.0
3993,24.0,0.0,0.0,0.0,0.0,0.0,False,8,6,0,0,0,1,1,0,0,8.0
3994,29.0,13.0,0.0,664.0,74.0,101.0,False,8,6,0,0,0,1,0,0,0,860.0
3995,44.0,0.0,0.0,608.0,0.0,91.0,False,8,5,0,0,0,0,0,0,0,707.0
3996,19.0,0.0,265.0,882.0,2.0,293.0,False,1,5,0,0,0,1,0,0,0,1443.0
3997,39.0,0.0,266.0,0.0,1254.0,197.0,False,3,0,1,0,0,1,0,0,0,1720.0
3998,63.0,0.0,490.0,1.0,2882.0,18.0,False,3,0,1,0,0,1,0,0,0,3394.0
3999,39.0,9.0,1525.0,0.0,0.0,146.0,False,3,0,1,0,0,1,0,0,0,1683.0
4000,41.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,1,1.0
4001,27.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,1,1,0,1,1.0
4002,56.0,412.0,492.0,9.0,117.0,33.0,True,1,3,0,1,0,0,0,0,1,1064.0
4003,22.0,0.0,0.0,0.0,0.0,0.0,True,2,2,1,0,0,1,1,0,0,2.0
4004,26.0,1.0,1269.0,4790.0,270.0,5116.0,False,2,2,1,0,0,0,0,0,0,11448.0
4005,24.0,0.0,0.0,0.0,0.0,1300.0,False,1,5,0,0,0,1,0,0,1,1301.0
4006,18.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,1,0,1,0,1,1.0
4007,13.0,349.72463768115944,0.0,0.0,0.0,0.0,True,2,6,0,0,0,1,1,0,0,351.72463768115944
4008,32.0,0.0,0.0,1020.0,0.0,0.0,True,2,5,0,0,0,1,0,0,0,1022.0
4009,30.0,24.0,2558.0,98.0,0.0,5361.0,False,1,6,1,0,0,0,0,0,0,8042.0
4010,25.0,0.0,0.0,0.0,0.0,0.0,True,1,0,1,0,0,1,1,0,0,1.0
4011,55.0,0.0,252.0,1.0,0.0,553.0,True,1,5,0,0,0,1,0,0,1,807.0
4012,19.0,0.0,2.0,0.0,669.0,0.0,False,1,5,0,0,1,0,0,0,0,672.0
4013,24.0,0.0,717.0,222.0,8.0,1.0,True,1,6,0,0,0,1,0,0,1,949.0
4014,32.0,401.0,3724.0,5.0,422.0,62.0,True,1,2,1,0,0,1,0,0,1,4615.0
4015,24.0,0.0,0.0,0.0,0.0,0.0,False,1,4,0,1,0,1,0,0,0,1.0
4016,32.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,0,1.0
4017,36.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,1,1.0
4018,28.0,0.0,31.0,0.0,1283.0,871.0,True,1,0,1,0,0,0,0,0,1,2186.0
4019,52.0,0.0,559.0,0.0,0.0,0.0,True,1,5,0,0,0,1,0,0,1,560.0
4020,29.0,646.0,91.0,13.0,0.0,0.0,True,1,6,0,0,0,1,0,0,1,751.0
4021,23.0,49.0,0.0,2716.0,0.0,0.0,True,2,3,0,1,0,0,0,0,0,2767.0
4022,32.0,0.0,0.0,0.0,0.0,0.0,True,2,3,0,1,0,1,1,0,0,2.0
4023,35.0,0.0,0.0,0.0,0.0,0.0,False,1,6,0,0,0,1,1,0,1,1.0
4024,41.0,14.0,6777.0,81.0,604.0,2936.0,False,1,1,1,0,0,0,0,0,0,10413.0
4025,16.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,1,0,1,0,1,1.0
4026,33.0,0.0,0.0,0.0,0.0,0.0,True,1,4,1,0,0,0,1,0,0,1.0
4027,6.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,0,1,0,0,1.0
4028,15.0,36.0,841.0,0.0,0.0,0.0,True,2,5,0,0,0,0,0,0,1,879.0
4029,38.0,0.0,668.0,84.0,267.0,0.0,False,2,6,0,0,0,1,0,0,1,1021.0
4030,56.0,0.0,779.0,12.0,3.0,35.0,False,3,5,0,0,0,1,0,0,0,832.0
4031,4.0,0.0,0.0,0.0,0.0,0.0,True,3,6,0,0,1,0,1,0,0,3.0
4032,21.0,0.0,0.0,0.0,0.0,0.0,True,3,6,0,0,1,0,1,0,0,3.0
4033,22.0,1371.0,0.0,235.0,0.0,0.0,True,1,5,0,1,0,0,0,0,1,1607.0
4034,37.0,0.0,0.0,785.0,3.0,0.0,False,2,4,0,0,0,1,0,0,0,790.0
4035,6.0,0.0,0.0,0.0,0.0,0.0,True,2,6,0,0,0,1,0,0,0,2.0
4036,22.0,563.0,521.0,364.0,0.0,0.0,False,1,5,0,0,0,1,0,0,1,1449.0
4037,26.0,0.0,137.0,0.0,0.0,7629.0,False,1,1,1,0,0,1,0,0,0,7767.0
4038,22.0,0.0,3.0,486.0,0.0,228.0,True,2,4,0,0,0,1,0,0,0,719.0
4039,20.0,0.0,0.0,0.0,0.0,0.0,True,2,6,0,0,0,1,0,0,0,2.0
4040,31.0,224.687617481203,458.07720329024676,173.72916912197996,311.1387779083431,304.8547912992357,False,1,5,0,0,1,0,0,0,0,1473.4875591010086
4041,24.0,439.0,0.0,2140.0,0.0,0.0,True,1,3,0,1,0,1,0,0,1,2580.0
4042,25.0,0.0,0.0,0.0,0.0,0.0,True,1,5,0,1,0,1,1,0,1,1.0
4043,48.0,2.0,0.0,83.0,589.0,233.0,False,1,6,0,0,0,1,0,0,0,908.0
4044,24.0,786.0,0.0,0.0,7.0,0.0,False,1,4,0,0,0,1,0,0,0,794.0
4045,3.0,0.0,0.0,0.0,0.0,0.0,True,4,5,0,1,0,0,0,0,1,4.0
4046,24.0,0.0,0.0,0.0,0.0,0.0,True,4,5,0,1,0,1,1,0,1,4.0
4047,25.0,412.0,0.0,567.0,775.0,0.0,False,4,5,0,1,0,1,0,0,1,1758.0
4048,1.0,0.0,0.0,0.0,0.0,0.0,True,4,5,0,1,0,0,1,0,1,4.0
4049,20.0,0.0,187.0,712.0,0.0,0.0,True,1,5,0,0,0,1,0,0,1,900.0
4050,22.0,39.0,0.0,63.0,3.0,654.0,False,1,5,0,0,0,1,0,0,1,760.0
4051,28.0,427.0,0.0,754.0,0.0,0.0,True,1,3,0,1,0,0,0,0,1,1182.0
4052,17.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,0,0,1,0,1,1.0
4053,28.0,0.0,3345.0,0.0,2143.0,27.0,False,1,1,1,0,0,0,0,0,0,5516.0
4054,47.0,0.0,0.0,0.0,0.0,0.0,True,1,0,1,0,0,1,1,0,1,1.0
4055,34.0,0.0,0.0,0.0,0.0,0.0,False,1,4,0,1,0,1,1,0,1,1.0
4056,29.0,267.0,1418.0,257.0,843.0,0.0,True,4,2,1,0,0,1,0,1,1,2789.0
4057,14.0,0.0,0.0,0.0,0.0,0.0,True,4,2,1,0,0,1,1,0,1,4.0
4058,36.0,0.0,563.0,0.0,1301.0,830.0,True,4,2,1,0,0,1,0,0,1,2698.0
4059,40.0,2320.0,0.0,4874.0,3131.0,498.0,True,4,2,1,0,0,0,0,0,1,10827.0
4060,49.0,22.0,0.0,1129.0,0.0,77.0,True,1,5,0,1,0,1,0,0,1,1229.0
4061,51.0,0.0,0.0,0.0,0.0,0.0,True,3,2,1,0,0,1,0,0,1,3.0
4062,41.0,0.0,545.0,0.0,2740.0,293.0,True,3,2,1,0,0,1,0,0,1,3581.0
4063,44.0,0.0,14201.0,0.0,22.0,584.0,True,3,2,1,0,0,0,0,0,1,14810.0
4064,47.0,2044.0,0.0,95.0,0.0,120.0,False,1,5,0,1,0,1,0,0,1,2260.0
4065,22.0,0.0,0.0,945.0,0.0,4.0,True,1,5,0,0,0,1,0,0,1,950.0
4066,13.0,0.0,0.0,0.0,0.0,0.0,True,1,6,0,0,1,0,1,0,1,1.0
4067,18.0,0.0,35.0,661.0,0.0,63.0,True,1,5,0,0,0,1,0,0,1,760.0
4068,28.0,0.0,1125.0,3.0,562.0,7.0,False,1,6,0,0,0,1,0,0,0,1698.0
4069,22.0,429.0,2.0,232.0,0.0,59.0,True,1,4,0,0,0,0,0,0,0,723.0
4070,50.0,444.0,0.0,408.0,0.0,0.0,False,1,6,0,0,0,1,0,0,0,853.0
4071,47.0,0.0,0.0,0.0,0.0,0.0,True,1,1,1,0,0,1,1,1,0,1.0
4072,55.0,802.0,0.0,155.0,4.0,337.0,False,1,4,0,1,0,1,0,0,0,1299.0
4073,21.0,0.0,0.0,0.0,0.0,0.0,True,2,6,0,0,0,1,1,0,1,2.0
4074,39.0,0.0,0.0,1.0,0.0,2330.0,False,2,6,0,0,1,0,0,0,1,2333.0
4075,21.0,641.0,0.0,409.0,0.0,0.0,False,1,5,0,0,0,1,0,0,0,1051.0
4076,37.0,33.0,3484.0,17.0,4.0,1384.0,True,2,2,1,0,0,1,0,0,1,4924.0
4077,31.0,22.0,10025.0,2.0,124.0,1.0,True,2,2,1,0,0,1,0,0,1,10176.0
4078,23.0,115.0,1.0,0.0,202.61921708185054,249.0,False,1,4,0,0,0,1,0,0,0,568.6192170818506
4079,28.0,0.0,0.0,0.0,0.0,0.0,True,1,1,1,0,0,0,1,0,1,1.0
4080,23.0,118.0,0.0,949.0,206.0,2071.0,False,1,3,0,1,0,1,0,0,0,3345.0
