,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
4953,18.0,0.0,0.0,2728.0,0.0,0.0,True
4954,30.0,0.0,6.0,621.0,0.0,433.0,False
4955,35.0,35.0,0.0,14.0,0.0,816.0,True
4956,26.0,0.0,196.0,0.0,0.0,487.0,True
4957,0.0,0.0,0.0,0.0,0.0,0.0,True
4958,42.0,0.0,0.0,0.0,214.0,50.0,True
4959,36.0,1.0,716.0,3.0,0.0,57.0,True
4960,31.0,1177.0,2.0,0.0,0.0,1.0,False
4961,27.0,3905.0,7.0,0.0,4.0,53.0,False
4962,25.0,0.0,4313.0,0.0,175.0,60.0,True
4963,32.0,0.0,0.0,0.0,0.0,0.0,True
4964,14.0,0.0,0.0,0.0,0.0,0.0,True
4965,16.0,0.0,0.0,0.0,0.0,0.0,True
4966,51.0,0.0,0.0,0.0,0.0,0.0,True
4967,21.0,0.0,0.0,0.0,0.0,0.0,True
4968,31.0,0.0,0.0,0.0,0.0,0.0,True
4969,9.0,0.0,0.0,0.0,0.0,0.0,False
4970,7.0,0.0,0.0,0.0,0.0,0.0,True
4971,3.0,0.0,0.0,0.0,0.0,0.0,True
4972,2.0,0.0,0.0,0.0,0.0,0.0,True
4973,7.0,0.0,0.0,0.0,0.0,0.0,False
4974,18.0,1744.0,0.0,8.0,8.0,0.0,False
4975,33.0,0.0,0.0,0.0,0.0,0.0,True
4976,23.0,0.0,2891.0,0.0,6.0,0.0,True
4977,13.0,0.0,0.0,0.0,0.0,0.0,True
4978,32.0,4702.0,0.0,449.0,190.0,0.0,False
4979,27.0,0.0,0.0,0.0,0.0,0.0,True
4980,23.0,0.0,491.0,0.0,61.0,0.0,True
4981,25.0,0.0,3625.0,0.0,0.0,168.0,True
4982,18.0,454.0,0.0,0.0,324.0,0.0,False
4983,23.0,0.0,0.0,0.0,0.0,0.0,True
4984,31.0,0.0,0.0,0.0,0.0,0.0,True
4985,32.0,0.0,1301.0,0.0,94.0,356.0,False
4986,22.0,0.0,0.0,0.0,0.0,0.0,True
4987,38.0,0.0,0.0,0.0,0.0,0.0,True
4988,21.0,751.0,5.0,0.0,1.0,0.0,True
4989,28.0,0.0,0.0,0.0,0.0,0.0,True
4990,38.0,0.0,0.0,0.0,0.0,0.0,False
4991,20.0,0.0,0.0,708.0,101.0,0.0,True
4992,23.0,0.0,1.0,292.0,0.0,340.0,False
4993,48.0,456.0,0.0,39.0,0.0,5.0,True
4994,15.0,0.0,0.0,0.0,0.0,0.0,True
4995,30.0,0.0,674.0,39.0,0.0,10.0,True
4996,40.0,286.0,0.0,2299.0,12.0,0.0,True
4997,36.0,0.0,0.0,33.0,677.0,0.0,False
4998,20.0,0.0,0.0,0.0,0.0,0.0,True
4999,17.0,13.0,0.0,565.0,367.0,1.0,False
5000,38.0,0.0,439.0,0.0,434.0,10074.0,False
5001,38.0,0.0,0.0,0.0,0.0,0.0,True
5002,14.0,809.0,0.0,59.0,0.0,0.0,False
5003,0.0,134.0,0.0,6.0,1450.0,0.0,False
5004,21.0,37.0,0.0,31.0,696.0,63.0,True
5005,18.0,0.0,3770.0,0.0,287.0,3491.0,False
5006,26.0,164.0,0.0,853.0,0.0,39.0,True
5007,35.0,25.0,866.0,0.0,3198.0,459.0,False
5008,46.0,1082.0,80.0,1177.0,0.0,323.0,False
5009,13.0,0.0,0.0,0.0,0.0,0.0,True
5010,39.0,43.0,9365.0,144.0,0.0,118.0,True
5011,49.0,1690.0,0.0,85.0,0.0,0.0,False
5012,28.0,0.0,0.0,0.0,0.0,0.0,False
5013,27.0,0.0,686.0,0.0,101.0,9.0,True
5014,21.0,0.0,0.0,0.0,0.0,0.0,True
5015,29.0,0.0,32.0,0.0,4517.0,0.0,False
5016,27.0,0.0,45.0,225.0,14.0,519.0,False
5017,38.0,0.0,0.0,0.0,0.0,0.0,True
5018,18.0,0.0,0.0,0.0,150.0,0.0,True
5019,35.0,0.0,0.0,0.0,0.0,0.0,True
5020,37.0,0.0,0.0,0.0,0.0,0.0,True
5021,60.0,943.0,53.0,0.0,0.0,0.0,False
5022,31.0,0.0,0.0,0.0,0.0,0.0,True
5023,4.0,0.0,0.0,0.0,0.0,0.0,True
5024,34.0,0.0,3195.0,0.0,102.0,1469.0,True
5025,46.0,0.0,8221.0,0.0,1010.0,160.0,True
5026,18.0,0.0,0.0,55.0,2288.0,1.0,False
5027,38.0,0.0,0.0,363.0,7.0,3.0,False
5028,29.0,0.0,61.0,942.0,2.0,0.0,True
5029,13.0,0.0,0.0,0.0,0.0,0.0,True
5030,26.0,0.0,0.0,0.0,0.0,0.0,True
5031,30.0,0.0,95.0,0.0,1202.0,5558.0,False
5032,42.0,0.0,0.0,8.0,3409.0,0.0,False
5033,36.0,386.0,0.0,756.0,6.0,0.0,False
5034,23.0,253.0,0.0,1175.0,3.0,0.0,False
5035,34.0,0.0,5210.0,0.0,1332.0,2.0,True
5036,26.0,0.0,4894.0,0.0,62.0,85.0,True
5037,31.0,2048.0,0.0,1040.0,136.0,0.0,False
5038,48.0,581.0,6.0,1.0,158.0,0.0,False
5039,10.0,0.0,0.0,0.0,0.0,0.0,True
5040,27.0,2.0,0.0,1320.0,0.0,26.0,True
5041,32.0,2497.0,0.0,101.0,0.0,0.0,False
5042,24.0,0.0,0.0,0.0,0.0,0.0,True
5043,20.0,0.0,0.0,0.0,0.0,0.0,True
5044,48.0,83.0,110.0,0.0,690.0,8.0,True
5045,35.0,628.0,6.0,528.0,136.0,0.0,False
5046,14.0,246.0,0.0,2153.0,0.0,0.0,True
5047,28.0,4.0,0.0,2574.0,0.0,0.0,True
5048,0.0,743.0,378.0,8.0,0.0,0.0,False
5049,42.0,0.0,0.0,0.0,0.0,0.0,True
5050,8.0,0.0,0.0,0.0,0.0,0.0,True
5051,30.0,0.0,0.0,0.0,0.0,0.0,True
5052,44.0,0.0,0.0,5.0,30.0,777.0,False
5053,40.0,1269.0,0.0,75.0,0.0,4.0,False
5054,38.0,766.0,38.0,0.0,0.0,0.0,False
5055,22.0,2.0,46.0,0.0,483.0,67.0,False
5056,32.0,1781.0,0.0,654.0,580.0,0.0,False
5057,16.0,2116.0,0.0,350.0,0.0,901.0,False
5058,33.0,748.0,130.0,1047.0,458.0,0.0,False
5059,38.0,20.0,3960.0,153.0,280.0,1674.0,False
5060,23.0,0.0,806.0,0.0,2.0,0.0,True
5061,16.0,3.0,595.0,0.0,9.0,321.0,True
5062,16.0,481.0,0.0,166.0,0.0,122.0,False
5063,11.0,0.0,0.0,0.0,0.0,0.0,False
5064,22.0,0.0,824.0,0.0,0.0,411.0,False
5065,43.0,0.0,0.0,0.0,0.0,1544.0,False
5066,20.0,0.0,0.0,0.0,0.0,0.0,True
5067,22.0,0.0,747.0,8.0,0.0,314.0,False
5068,0.0,0.0,0.0,0.0,0.0,0.0,True
5069,30.0,138.0,0.0,208.0,952.0,0.0,False
5070,18.0,0.0,0.0,0.0,0.0,0.0,True
5071,0.0,0.0,0.0,0.0,0.0,0.0,True
5072,41.0,164.0,0.0,1115.0,1.0,18.0,False
5073,39.0,0.0,829.0,0.0,1.0,0.0,True
5074,37.0,389.0,0.0,1.0,3369.0,3.0,False
5075,26.0,0.0,0.0,0.0,0.0,0.0,True
5076,49.0,552.0,0.0,7.0,0.0,183.0,False
5077,28.0,142.0,0.0,1878.0,62.0,0.0,True
5078,13.0,358.0,65.0,599.0,676.0,0.0,False
5079,64.0,469.0,700.0,2.0,1.0,0.0,False
5080,24.0,1.0,0.0,11.0,0.0,734.0,False
5081,18.0,0.0,0.0,0.0,0.0,0.0,True
5082,18.0,3458.0,0.0,216.0,0.0,0.0,False
5083,25.0,948.0,0.0,1.0,170.0,0.0,False
5084,19.0,0.0,0.0,0.0,0.0,0.0,False
5085,33.0,2.0,0.0,0.0,0.0,720.0,True
5086,0.0,0.0,0.0,0.0,0.0,0.0,True
5087,50.0,846.0,0.0,280.0,280.0,0.0,False
5088,30.0,0.0,0.0,0.0,2.0,827.0,False
5089,44.0,1267.0,18.0,0.0,3.0,0.0,True
5090,52.0,0.0,0.0,0.0,0.0,0.0,False
5091,7.0,0.0,0.0,0.0,0.0,0.0,True
5092,30.0,0.0,59.0,18.0,639.0,0.0,False
5093,27.0,1109.0,0.0,0.0,0.0,0.0,False
5094,24.0,0.0,0.0,0.0,0.0,0.0,True
5095,13.0,4.0,99.0,1.0,0.0,595.0,False
5096,61.0,0.0,53.0,813.0,3.0,0.0,False
5097,32.0,0.0,0.0,0.0,0.0,0.0,True
5098,17.0,0.0,0.0,0.0,0.0,0.0,True
5099,36.0,0.0,0.0,0.0,0.0,0.0,True
5100,16.0,0.0,0.0,0.0,0.0,0.0,True
5101,21.0,0.0,697.0,0.0,0.0,0.0,True
5102,24.0,0.0,0.0,0.0,0.0,0.0,True
5103,28.0,0.0,9.0,0.0,1114.0,5.0,False
5104,0.0,848.0,1497.0,2.0,0.0,0.0,False
5105,13.0,9920.0,0.0,180.0,130.0,571.0,False
5106,39.0,0.0,1.0,0.0,739.0,0.0,False
5107,24.0,0.0,0.0,980.0,7.0,0.0,False
5108,38.0,0.0,347.0,0.0,1545.0,2187.0,False
5109,20.0,489.0,126.0,663.0,214.0,0.0,False
5110,21.0,724.0,0.0,0.0,0.0,0.0,True
5111,27.0,1.0,1.0,2196.0,372.0,0.0,False
5112,49.0,226.0,11.0,2.0,1580.0,0.0,False
5113,6.0,0.0,0.0,0.0,0.0,0.0,True
5114,41.0,0.0,0.0,0.0,0.0,0.0,True
5115,33.0,0.0,1473.0,1089.0,5700.0,1466.0,False
5116,6.0,0.0,0.0,0.0,0.0,0.0,True
5117,35.0,0.0,4618.0,0.0,324.0,12061.0,False
5118,46.0,0.0,4524.0,0.0,243.0,7730.0,False
5119,31.0,2703.0,21.0,0.0,0.0,1.0,False
5120,32.0,0.0,0.0,0.0,0.0,0.0,True
5121,31.0,0.0,0.0,0.0,0.0,0.0,True
5122,20.0,0.0,0.0,0.0,0.0,0.0,False
5123,57.0,685.0,0.0,0.0,0.0,0.0,False
5124,37.0,0.0,0.0,559.0,11.0,0.0,True
5125,21.0,0.0,0.0,0.0,0.0,0.0,True
5126,43.0,0.0,0.0,1.0,0.0,0.0,False
5127,49.0,1020.0,0.0,2.0,2.0,0.0,True
5128,17.0,0.0,150.0,166.0,570.0,0.0,True
5129,29.0,518.0,0.0,10.0,1245.0,0.0,False
5130,36.0,0.0,0.0,0.0,0.0,0.0,True
5131,37.0,31.0,9307.0,0.0,904.0,11213.0,False
5132,17.0,2.0,0.0,0.0,0.0,681.0,False
5133,45.0,0.0,0.0,0.0,0.0,0.0,True
5134,20.0,0.0,9.0,82.0,14.0,704.0,False
5135,24.0,0.0,0.0,0.0,0.0,0.0,True
5136,28.0,0.0,0.0,0.0,0.0,0.0,True
5137,15.0,0.0,22.0,6805.0,0.0,531.0,True
5138,53.0,0.0,6634.0,0.0,5047.0,108.0,False
5139,51.0,0.0,0.0,0.0,0.0,0.0,True
5140,14.0,0.0,0.0,0.0,0.0,0.0,True
5141,1.0,0.0,0.0,0.0,0.0,0.0,False
5142,26.0,665.0,76.0,0.0,1478.0,0.0,False
5143,20.0,0.0,0.0,499.0,285.0,103.0,False
5144,23.0,0.0,551.0,59.0,720.0,14.0,False
5145,22.0,658.0,0.0,0.0,161.0,3.0,True
5146,22.0,0.0,0.0,0.0,0.0,0.0,True
5147,13.0,0.0,0.0,0.0,0.0,0.0,True
5148,28.0,0.0,0.0,0.0,0.0,0.0,True
5149,40.0,0.0,0.0,0.0,0.0,0.0,True
5150,21.0,4027.0,0.0,47.0,83.0,0.0,False
5151,35.0,702.0,104.0,5.0,76.0,0.0,True
5152,22.0,142.0,1307.0,0.0,0.0,0.0,False
5153,37.0,0.0,0.0,0.0,0.0,0.0,True
5154,21.0,0.0,0.0,0.0,0.0,0.0,False
5155,50.0,0.0,358.0,0.0,620.0,4.0,False
5156,27.0,0.0,0.0,800.0,0.0,0.0,True
5157,20.0,0.0,0.0,0.0,0.0,0.0,True
5158,15.0,0.0,0.0,0.0,0.0,0.0,True
5159,25.0,39.0,0.0,169.0,20.0,1403.0,False
5160,31.0,0.0,225.0,0.0,301.0,4090.0,False
5161,0.0,0.0,8162.0,1044.0,699.0,46.0,True
5162,18.0,0.0,0.0,0.0,0.0,0.0,True
5163,2.0,0.0,0.0,0.0,0.0,0.0,True
5164,27.0,0.0,6.0,0.0,814.0,107.0,True
5165,0.0,0.0,0.0,0.0,0.0,0.0,True
5166,22.0,758.0,0.0,46.0,0.0,0.0,False
5167,0.0,0.0,0.0,0.0,0.0,0.0,False
5168,56.0,0.0,4.0,778.0,0.0,0.0,True
5169,28.0,0.0,0.0,0.0,676.0,124.0,False
5170,42.0,31.0,0.0,0.0,635.0,0.0,True
5171,20.0,0.0,0.0,0.0,703.0,0.0,True
5172,27.0,508.0,585.0,9.0,0.0,0.0,True
5173,29.0,0.0,0.0,20.0,0.0,402.0,False
5174,36.0,85.0,0.0,545.0,15.0,0.0,True
5175,23.0,0.0,0.0,4.0,145.0,0.0,False
5176,64.0,0.0,0.0,0.0,0.0,0.0,True
5177,19.0,1.0,1.0,0.0,0.0,1755.0,False
5178,1.0,0.0,0.0,0.0,0.0,0.0,False
5179,49.0,0.0,0.0,0.0,0.0,0.0,False
5180,0.0,0.0,0.0,0.0,0.0,0.0,True
5181,18.0,0.0,288.0,35.0,0.0,435.0,False
5182,39.0,5645.0,132.0,0.0,1.0,1814.0,False
5183,37.0,10.0,20.0,868.0,115.0,0.0,False
5184,44.0,0.0,0.0,0.0,0.0,0.0,True
5185,43.0,817.0,0.0,617.0,0.0,0.0,False
5186,33.0,0.0,0.0,0.0,0.0,0.0,True
5187,20.0,41.0,222.0,0.0,43.0,601.0,True
5188,0.0,0.0,0.0,0.0,0.0,0.0,True
5189,4.0,0.0,0.0,0.0,0.0,0.0,True
5190,20.0,0.0,0.0,0.0,0.0,0.0,True
5191,50.0,690.0,0.0,30.0,762.0,428.0,False
5192,47.0,0.0,0.0,0.0,0.0,0.0,True
5193,17.0,0.0,0.0,0.0,0.0,0.0,True
5194,26.0,0.0,1583.0,0.0,232.0,8040.0,False
5195,21.0,39.0,360.0,0.0,0.0,0.0,True
5196,20.0,0.0,0.0,0.0,0.0,0.0,True
5197,26.0,0.0,0.0,0.0,0.0,0.0,True
5198,0.0,1565.0,0.0,0.0,0.0,145.0,False
5199,34.0,0.0,0.0,693.0,3.0,77.0,True
5200,11.0,0.0,0.0,0.0,0.0,0.0,True
5201,0.0,0.0,0.0,0.0,0.0,0.0,True
5202,28.0,550.0,5203.0,0.0,2244.0,1624.0,False
5203,33.0,127.0,745.0,9.0,0.0,0.0,True
5204,22.0,0.0,0.0,0.0,0.0,0.0,True
5205,28.0,0.0,0.0,0.0,0.0,0.0,False
5206,11.0,0.0,0.0,0.0,0.0,0.0,True
5207,60.0,51.0,10.0,754.0,1412.0,137.0,False
5208,43.0,1.0,0.0,213.0,7.0,701.0,True
5209,27.0,0.0,1.0,667.0,897.0,43.0,False
5210,37.0,0.0,0.0,0.0,0.0,0.0,True
5211,23.0,0.0,0.0,0.0,0.0,0.0,True
5212,57.0,1696.0,0.0,1006.0,0.0,27.0,False
5213,29.0,0.0,0.0,0.0,0.0,0.0,True
5214,28.0,0.0,175.0,0.0,214.0,7461.0,False
5215,42.0,0.0,890.0,2929.0,352.0,4898.0,False
5216,43.0,7.0,494.0,2473.0,443.0,71.0,False
5217,26.0,0.0,0.0,0.0,0.0,0.0,True
5218,72.0,2445.0,3023.0,0.0,704.0,20.0,False
5219,49.0,0.0,3991.0,298.0,289.0,2740.0,False
5220,29.0,0.0,0.0,0.0,0.0,0.0,True
5221,18.0,0.0,0.0,0.0,0.0,0.0,False
5222,26.0,0.0,406.0,0.0,0.0,503.0,True
5223,19.0,0.0,0.0,0.0,0.0,0.0,True
5224,18.0,749.0,0.0,74.0,0.0,0.0,False
5225,14.0,714.0,237.0,0.0,587.0,1.0,False
5226,44.0,583.0,0.0,222.0,0.0,1560.0,False
5227,34.0,0.0,0.0,0.0,0.0,0.0,True
5228,18.0,0.0,0.0,0.0,0.0,0.0,True
5229,36.0,0.0,0.0,0.0,0.0,0.0,True
5230,27.0,0.0,0.0,0.0,0.0,0.0,True
5231,35.0,753.0,335.0,1.0,348.0,0.0,False
5232,52.0,5.0,3514.0,31.0,601.0,13.0,True
5233,22.0,688.0,5.0,80.0,0.0,0.0,False
5234,34.0,245.0,0.0,542.0,0.0,19.0,True
5235,37.0,0.0,0.0,6.0,746.0,1.0,False
5236,22.0,654.0,2.0,83.0,0.0,0.0,False
5237,26.0,0.0,786.0,0.0,11.0,83.0,True
5238,14.0,590.0,9.0,0.0,0.0,192.0,False
5239,53.0,0.0,0.0,0.0,0.0,0.0,True
5240,17.0,0.0,823.0,0.0,1168.0,14.0,False
5241,30.0,0.0,1.0,0.0,870.0,0.0,False
5242,65.0,0.0,722.0,302.0,103.0,2659.0,False
5243,19.0,0.0,0.0,500.0,2.0,208.0,True
5244,36.0,380.0,686.0,0.0,295.0,1247.0,False
5245,3.0,0.0,0.0,0.0,0.0,0.0,True
5246,6.0,0.0,0.0,0.0,0.0,0.0,True
5247,4.0,0.0,0.0,0.0,0.0,0.0,True
5248,21.0,958.0,1668.0,82.0,0.0,78.0,True
5249,8.0,0.0,0.0,0.0,0.0,0.0,True
5250,35.0,0.0,0.0,0.0,0.0,0.0,True
5251,18.0,0.0,3268.0,0.0,436.0,342.0,True
5252,34.0,170.0,1256.0,0.0,3926.0,7121.0,False
5253,45.0,0.0,0.0,0.0,0.0,0.0,True
5254,31.0,0.0,1219.0,7.0,104.0,1082.0,True
5255,14.0,30.0,757.0,115.0,0.0,0.0,True
5256,23.0,765.0,5.0,0.0,0.0,0.0,False
5257,61.0,0.0,0.0,0.0,0.0,0.0,True
5258,54.0,0.0,7996.0,0.0,4549.0,10206.0,False
5259,28.0,0.0,0.0,0.0,0.0,0.0,True
5260,46.0,0.0,3477.0,0.0,1.0,5543.0,False
5261,32.0,125.0,874.0,0.0,180.0,1.0,True
5262,49.0,0.0,0.0,0.0,0.0,0.0,True
5263,20.0,0.0,0.0,0.0,0.0,0.0,True
5264,25.0,458.0,240.0,0.0,239.0,0.0,True
5265,19.0,0.0,785.0,0.0,0.0,19.0,True
5266,28.0,0.0,0.0,0.0,0.0,0.0,True
5267,68.0,0.0,0.0,970.0,0.0,0.0,True
5268,16.0,0.0,0.0,0.0,0.0,0.0,True
5269,19.0,0.0,0.0,0.0,0.0,0.0,False
5270,49.0,0.0,0.0,0.0,0.0,0.0,False
5271,15.0,890.0,9.0,0.0,1250.0,57.0,False
5272,26.0,0.0,0.0,0.0,0.0,0.0,True
5273,22.0,804.0,0.0,378.0,0.0,0.0,False
5274,23.0,0.0,0.0,0.0,0.0,0.0,True
5275,31.0,0.0,0.0,0.0,0.0,0.0,False
5276,27.0,0.0,0.0,0.0,0.0,0.0,False
5277,28.0,0.0,0.0,0.0,0.0,0.0,True
5278,20.0,47.0,0.0,0.0,0.0,2711.0,False
5279,43.0,1.0,8.0,0.0,0.0,715.0,False
5280,22.0,19.0,9.0,0.0,0.0,594.0,True
5281,27.0,0.0,0.0,0.0,0.0,0.0,True
5282,35.0,0.0,0.0,0.0,0.0,0.0,True
5283,37.0,0.0,0.0,0.0,0.0,0.0,True
5284,24.0,158.0,0.0,1594.0,1.0,0.0,True
5285,18.0,2803.0,0.0,17.0,0.0,0.0,False
5286,15.0,643.0,0.0,45.0,0.0,10.0,False
5287,28.0,1909.0,0.0,0.0,0.0,6.0,False
5288,24.0,0.0,117.0,2134.0,0.0,0.0,True
5289,39.0,0.0,0.0,0.0,0.0,0.0,True
5290,35.0,0.0,0.0,0.0,0.0,0.0,True
5291,52.0,0.0,1425.0,31.0,0.0,1320.0,True
5292,48.0,0.0,0.0,0.0,2851.0,1478.0,False
5293,27.0,332.0,918.0,0.0,5.0,4817.0,False
5294,50.0,0.0,103.0,0.0,240.0,8221.0,False
5295,24.0,56.0,22.0,285.0,1453.0,0.0,False
5296,26.0,807.0,0.0,0.0,0.0,40.0,True
5297,24.0,215.0,0.0,0.0,0.0,350.0,False
5298,15.0,0.0,0.0,0.0,0.0,0.0,False
5299,42.0,1188.0,39.0,3.0,3.0,0.0,False
5300,51.0,0.0,0.0,0.0,0.0,880.0,False
5301,43.0,635.0,53.0,0.0,3.0,0.0,True
5302,31.0,0.0,0.0,0.0,0.0,0.0,False
5303,14.0,0.0,0.0,0.0,0.0,0.0,True
5304,31.0,13.0,0.0,0.0,679.0,0.0,False
5305,33.0,0.0,1513.0,5.0,63.0,144.0,True
5306,21.0,0.0,496.0,0.0,3867.0,30.0,False
5307,13.0,56.0,1706.0,15.0,0.0,23.0,False
5308,29.0,286.0,545.0,0.0,0.0,0.0,True
5309,22.0,0.0,11594.0,0.0,10247.0,1.0,False
5310,22.0,1035.0,0.0,264.0,0.0,0.0,False
5311,18.0,0.0,0.0,0.0,0.0,0.0,True
5312,35.0,0.0,0.0,0.0,0.0,0.0,True
5313,20.0,0.0,0.0,0.0,0.0,0.0,True
5314,18.0,0.0,0.0,1609.0,0.0,0.0,True
5315,66.0,0.0,0.0,0.0,0.0,0.0,True
5316,33.0,0.0,0.0,0.0,0.0,0.0,True
5317,48.0,0.0,0.0,0.0,0.0,0.0,True
5318,38.0,0.0,1198.0,48.0,278.0,1244.0,False
5319,62.0,0.0,0.0,0.0,0.0,0.0,True
5320,19.0,0.0,0.0,0.0,0.0,0.0,False
5321,44.0,2267.0,0.0,107.0,0.0,0.0,False
5322,25.0,1410.0,123.0,26.0,9.0,812.0,False
5323,15.0,348.0,1627.0,0.0,0.0,0.0,False
5324,20.0,12.0,177.0,1110.0,0.0,0.0,True
5325,34.0,233.0,0.0,0.0,1054.0,156.0,False
5326,23.0,821.0,0.0,863.0,664.0,0.0,False
5327,45.0,0.0,0.0,2332.0,84.0,0.0,True
5328,39.0,0.0,0.0,0.0,0.0,0.0,True
5329,33.0,0.0,0.0,0.0,0.0,0.0,True
5330,14.0,0.0,0.0,325.0,247.0,305.0,False
5331,26.0,178.0,0.0,3.0,0.0,704.0,True
5332,47.0,0.0,0.0,0.0,0.0,0.0,True
5333,0.0,0.0,0.0,0.0,0.0,0.0,True
5334,28.0,0.0,0.0,0.0,0.0,0.0,True
5335,22.0,0.0,0.0,0.0,0.0,0.0,True
5336,17.0,0.0,0.0,0.0,0.0,0.0,True
5337,16.0,0.0,458.0,725.0,0.0,0.0,True
5338,9.0,0.0,0.0,0.0,0.0,0.0,True
5339,15.0,0.0,0.0,973.0,29.0,0.0,True
5340,33.0,0.0,4372.0,0.0,4103.0,0.0,True
5341,61.0,0.0,166.0,1080.0,0.0,16.0,True
5342,19.0,0.0,0.0,0.0,692.0,164.0,False
5343,61.0,0.0,0.0,0.0,0.0,0.0,True
5344,42.0,0.0,29.0,317.0,434.0,45.0,True
5345,4.0,0.0,0.0,0.0,0.0,0.0,False
5346,12.0,0.0,0.0,0.0,0.0,0.0,True
5347,0.0,0.0,0.0,0.0,0.0,0.0,True
5348,19.0,0.0,0.0,0.0,0.0,0.0,True
5349,0.0,0.0,0.0,0.0,0.0,0.0,True
5350,29.0,0.0,173.0,0.0,0.0,1155.0,True
5351,59.0,0.0,664.0,0.0,144.0,141.0,True
5352,20.0,0.0,0.0,0.0,0.0,0.0,True
5353,70.0,390.0,0.0,0.0,0.0,518.0,True
5354,3.0,0.0,0.0,0.0,0.0,0.0,False
5355,37.0,0.0,0.0,0.0,0.0,0.0,True
5356,58.0,0.0,1975.0,598.0,7.0,3726.0,False
5357,44.0,69.0,0.0,17.0,176.0,2105.0,False
5358,24.0,0.0,0.0,0.0,0.0,0.0,False
5359,20.0,0.0,0.0,0.0,0.0,0.0,True
5360,24.0,156.0,0.0,364.0,489.0,383.0,True
5361,27.0,0.0,0.0,0.0,0.0,0.0,True
5362,28.0,0.0,0.0,0.0,711.0,0.0,False
5363,24.0,0.0,217.0,0.0,77.0,510.0,False
5364,29.0,0.0,0.0,0.0,0.0,0.0,True
5365,25.0,2029.0,1.0,0.0,0.0,121.0,False
5366,20.0,0.0,0.0,53.0,2.0,754.0,False
5367,34.0,0.0,1745.0,6.0,5.0,37.0,True
5368,28.0,0.0,0.0,0.0,1191.0,109.0,False
5369,0.0,0.0,0.0,0.0,0.0,0.0,True
5370,23.0,1.0,0.0,1.0,0.0,618.0,False
5371,39.0,0.0,11856.0,13.0,39.0,3.0,True
5372,35.0,0.0,7636.0,0.0,353.0,705.0,True
5373,18.0,0.0,0.0,0.0,0.0,0.0,True
5374,20.0,0.0,0.0,0.0,0.0,0.0,True
5375,42.0,0.0,16.0,0.0,144.0,7492.0,False
5376,32.0,70.0,764.0,724.0,547.0,1297.0,False
5377,50.0,57.0,29.0,0.0,0.0,643.0,False
5378,23.0,0.0,37.0,859.0,9.0,1.0,True
5379,19.0,0.0,0.0,0.0,5381.0,139.0,False
5380,29.0,715.0,47.0,0.0,0.0,0.0,False
5381,35.0,247.0,436.0,459.0,1.0,1984.0,False
5382,18.0,0.0,625.0,0.0,0.0,356.0,False
5383,24.0,160.0,20.0,39.0,552.0,1.0,False
5384,23.0,88.0,0.0,586.0,0.0,0.0,True
5385,51.0,542.0,0.0,360.0,0.0,0.0,False
5386,42.0,439.0,0.0,0.0,0.0,254.0,False
5387,19.0,5.0,0.0,0.0,716.0,0.0,False
5388,23.0,0.0,0.0,0.0,0.0,0.0,False
5389,19.0,0.0,0.0,0.0,0.0,0.0,True
5390,22.0,158.0,0.0,476.0,0.0,26.0,False
5391,25.0,12.0,6.0,2817.0,342.0,0.0,False
5392,31.0,11.0,0.0,0.0,1912.0,1120.0,False
5393,23.0,0.0,0.0,0.0,558.0,1.0,False
5394,22.0,0.0,0.0,0.0,0.0,0.0,True
5395,55.0,0.0,0.0,0.0,0.0,0.0,True
5396,40.0,0.0,0.0,56.0,1.0,642.0,False
5397,24.0,0.0,0.0,0.0,838.0,193.0,False
5398,25.0,0.0,0.0,1037.0,8.0,1.0,True
5399,42.0,0.0,1871.0,0.0,570.0,199.0,False
5400,33.0,0.0,0.0,0.0,0.0,0.0,True
5401,54.0,0.0,0.0,0.0,0.0,0.0,True
5402,22.0,0.0,0.0,0.0,0.0,0.0,True
5403,22.0,0.0,0.0,0.0,0.0,0.0,True
5404,19.0,0.0,0.0,0.0,0.0,0.0,True
5405,47.0,0.0,868.0,0.0,4.0,0.0,True
5406,23.0,610.0,858.0,75.0,1358.0,0.0,False
5407,61.0,0.0,0.0,0.0,0.0,0.0,True
5408,21.0,0.0,128.0,209.0,4.0,383.0,False
5409,46.0,559.0,25.0,0.0,22.0,765.0,False
5410,36.0,0.0,0.0,0.0,0.0,907.0,False
5411,15.0,0.0,706.0,0.0,0.0,0.0,True
5412,33.0,2233.0,6408.0,0.0,23.0,273.0,True
5413,35.0,0.0,0.0,0.0,0.0,0.0,True
5414,21.0,0.0,0.0,0.0,0.0,0.0,True
5415,21.0,0.0,0.0,0.0,1.0,594.0,False
5416,43.0,0.0,1197.0,0.0,223.0,1.0,True
5417,34.0,571.0,0.0,0.0,0.0,0.0,False
5418,47.0,14.0,3.0,0.0,1720.0,0.0,False
5419,27.0,850.0,0.0,681.0,1.0,0.0,True
5420,46.0,0.0,1068.0,945.0,2587.0,811.0,False
5421,46.0,183.0,7.0,637.0,182.0,5.0,True
5422,40.0,0.0,3338.0,0.0,6344.0,199.0,False
5423,59.0,0.0,0.0,0.0,0.0,0.0,True
5424,45.0,0.0,1202.0,149.0,1472.0,3379.0,False
5425,19.0,0.0,95.0,595.0,0.0,0.0,True
5426,32.0,6769.0,0.0,0.0,113.0,1.0,False
5427,39.0,0.0,0.0,0.0,0.0,0.0,True
